experiment	freq
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'LY2603618'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Azacytidine'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Azacytidine'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Azacytidine'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Azacytidine'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Azacytidine'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Azacytidine'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Azacytidine'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Azacytidine'})	2
frozenset({nan, 'Azacytidine', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Lomustine'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Lomustine'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Lomustine'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Lomustine'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Lomustine'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Lomustine'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Lomustine'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Lomustine'})	2
frozenset({nan, 'Lomustine', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Geldanamycin'})	2
frozenset({nan, 'Geldanamycin', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Geldanamycin'})	2
frozenset({nan, 'Geldanamycin', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Geldanamycin'})	2
frozenset({nan, 'Geldanamycin', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Geldanamycin'})	2
frozenset({nan, 'Geldanamycin', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Geldanamycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Geldanamycin'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'K858'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'K858'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'K858'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'K858'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'K858'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'K858'})	2
frozenset({nan, 'K858', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'LY2228820_Ralimetinib'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'LY2228820_Ralimetinib'})	2
frozenset({nan, 'LY2228820_Ralimetinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'ABT888_Veliparib'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'ABT888_Veliparib'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'ABT888_Veliparib'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'ABT888_Veliparib'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'ABT888_Veliparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'ABT888_Veliparib'})	2
frozenset({nan, 'ABT888_Veliparib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'GSK2334470'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'GSK2334470'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'GSK2334470'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'GSK2334470'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'GSK2334470'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GSK2334470'})	2
frozenset({nan, 'GSK2334470', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Duvelisib'})	2
frozenset({nan, 'Duvelisib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Duvelisib'})	2
frozenset({nan, 'Duvelisib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Duvelisib'})	2
frozenset({nan, 'Duvelisib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Duvelisib'})	2
frozenset({nan, 'Duvelisib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Duvelisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Duvelisib'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GDC0941_Pictilisib'})	2
frozenset({nan, 'GDC0941_Pictilisib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GSK429286A'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GSK429286A'})	2
frozenset({nan, 'GSK429286A', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'GS9973_Entospletinib'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'GS9973_Entospletinib'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'GS9973_Entospletinib'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'GS9973_Entospletinib'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'GS9973_Entospletinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GS9973_Entospletinib'})	2
frozenset({nan, 'GS9973_Entospletinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'BML284'})	2
frozenset({nan, 'BML284', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'BML284'})	2
frozenset({nan, 'BML284', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'BML284'})	2
frozenset({nan, 'BML284', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'BML284'})	2
frozenset({nan, 'BML284', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'BML284'})	2
frozenset({nan, 'BML284', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'BML284'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'BML284'})	2
frozenset({nan, 'BML284', 'ONCOLEAD_CELL_RAMOS'})	2
